"ID","week","ind","type","KLRG1","CD25","CCR8","Ki67","type2"
"1026",6,"57","ina",478,437,332,517,3
"1027",6,"57","ina",433,565,321,580,3
"1028",6,"57","ina",501,521,373,707,3
"1029",6,"57","ina",596,532,423,797,3
"1030",6,"57","ina",651,383,483,839,3
"1031",6,"57","ina",541,495,339,696,3
"1032",6,"57","ina",609,364,402,783,3
"1033",6,"57","ina",547,684,328,665,3
"1034",6,"57","ina",519,640,379,694,3
"1035",6,"57","ina",601,499,398,727,3
"1036",6,"57","ina",413,501,322,336,3
"1037",6,"57","ina",394,339,341,401,3
"1038",6,"57","ina",634,446,436,826,3
"1039",6,"57","ina",519,376,309,342,3
"1040",6,"57","ina",385,375,308,419,3
"1041",6,"57","ina",490,604,320,603,3
"1042",6,"57","ina",376,367,290,305,3
"1043",6,"57","ina",564,379,367,715,3
"1044",6,"57","ina",494,483,329,414,3
"1045",6,"46","ina",575,514,284,296,1
"1046",6,"46","ina",632,465,443,812,1
"1047",6,"46","ina",606,601,397,798,1
"1048",6,"46","ina",495,478,399,646,1
"1049",6,"46","ina",596,447,424,750,1
"1050",6,"46","ina",598,377,372,504,1
"1051",6,"46","ina",583,437,384,597,1
"1052",6,"46","ina",349,518,294,343,1
"1053",6,"46","ina",426,379,427,373,1
"1054",6,"46","ina",633,331,461,834,1
"1055",6,"46","ina",644,470,480,824,1
"1056",6,"46","ina",617,420,396,803,1
"1057",6,"46","ina",415,408,422,654,1
"1058",6,"46","ina",403,534,324,349,1
"1059",6,"46","ina",327,565,369,307,1
"1060",6,"46","ina",403,377,302,552,1
"1061",6,"46","ina",582,504,383,758,1
"1062",6,"46","ina",412,374,286,394,1
"1063",6,"46","ina",419,493,306,468,1
"1064",6,"46","ina",384,381,366,316,1
"1065",6,"46","ina",713,524,339,695,1
"1066",6,"46","ina",494,384,376,350,1
"1067",6,"46","ina",583,535,403,758,1
"1068",6,"46","ina",393,338,389,408,1
"1069",6,"46","ina",536,500,493,320,1
"1070",6,"46","ina",601,479,396,771,1
"1071",6,"46","ina",679,466,448,774,1
"1072",6,"46","ina",413,474,349,333,1
"1073",6,"46","ina",604,426,431,770,1
"1074",6,"46","ina",288,341,429,409,1
"1075",6,"46","ina",378,371,324,304,1
"1076",6,"46","ina",716,424,434,803,1
"1077",6,"46","ina",417,401,386,464,1
"1078",6,"46","ina",358,555,283,317,1
"1079",6,"46","ina",453,440,325,615,1
"1080",6,"46","ina",503,438,310,645,1
"1081",6,"46","ina",362,434,371,384,1
"1082",6,"46","ina",441,527,332,382,1
"1083",6,"46","ina",593,547,376,755,1
"1084",6,"46","ina",571,430,416,775,1
"1085",6,"46","ina",435,501,332,474,1
"1086",6,"46","ina",603,511,441,801,1
"1087",6,"46","ina",407,426,328,653,1
"1088",6,"46","ina",366,487,349,329,1
"1089",6,"46","ina",486,456,367,671,1
"1090",6,"46","ina",426,373,303,569,1
"1091",6,"46","ina",538,415,367,717,1
"1092",6,"46","ina",477,399,400,668,1
"1093",6,"46","ina",481,451,376,691,1
"1094",6,"46","ina",601,409,420,780,1
"1095",6,"46","ina",429,380,352,367,1
"1096",6,"46","ina",413,422,285,338,1
"1097",6,"46","ina",364,388,422,318,1
"1098",6,"46","ina",509,399,335,614,1
"1099",6,"46","ina",603,416,478,790,1
"1100",6,"46","ina",360,461,270,514,1
"1101",6,"46","ina",649,404,455,836,1
"1102",6,"46","ina",337,386,357,388,1
"1103",6,"46","ina",368,424,375,382,1
"1104",6,"46","ina",454,402,346,602,1
"1105",6,"46","ina",321,400,312,271,1
"1106",6,"46","ina",274,399,319,367,1
"1107",6,"46","ina",364,471,354,441,1
"1108",6,"46","ina",445,353,326,613,1
"1109",6,"46","ina",398,558,370,477,1
"1110",6,"46","ina",560,461,341,739,1
"1111",6,"46","ina",530,552,403,689,1
"1112",6,"46","ina",607,428,467,801,1
"1113",6,"46","ina",368,380,345,354,1
"1114",6,"46","ina",555,384,428,745,1
"1115",6,"46","ina",549,536,389,721,1
"1116",6,"46","ina",590,353,386,755,1
"1117",6,"46","ina",399,393,414,335,1
"1118",6,"46","ina",463,463,329,263,1
"1119",6,"46","ina",569,578,377,699,1
"1120",6,"46","ina",581,499,461,779,1
"1121",6,"46","ina",407,541,454,425,1
"1122",6,"46","ina",415,377,387,421,1
"1123",6,"46","ina",653,510,493,829,1
"1124",6,"46","ina",391,375,300,266,1
"1125",6,"46","ina",676,439,386,755,1
"1126",6,"46","ina",523,565,358,462,1
"1127",6,"46","ina",521,588,468,665,1
"1128",6,"46","ina",548,422,395,734,1
"1129",6,"46","ina",578,366,480,734,1
"1130",6,"46","ina",444,607,505,584,1
"1131",6,"46","ina",513,475,320,320,1
"1132",6,"46","ina",603,448,393,731,1
"1133",6,"46","ina",513,367,513,705,1
"1134",6,"dummy","ina",430,560,426,401,3
"1135",6,"dummy","ina",326,498,417,198,3
"1136",6,"dummy","ina",588,451,398,301,3
"1137",6,"dummy","ina",525,521,414,382,3
"1138",6,"dummy","ina",379,436,550,674,3
"1139",6,"dummy","ina",362,539,481,232,3
"1140",6,"dummy","ina",563,361,335,790,3
"1141",6,"dummy","ina",549,520,362,400,3
"1142",6,"dummy","ina",562,522,335,752,3
"1143",6,"dummy","ina",516,561,360,663,3
"1144",6,"dummy","ina",524,448,479,154,3
"1145",6,"dummy","ina",293,507,198,633,3
"1146",6,"dummy","ina",534,639,430,679,3
"1147",6,"dummy","ina",374,557,359,1077,3
"1148",6,"dummy","ina",282,487,434,518,3
"1149",6,"dummy","ina",396,465,382,478,3
"1150",6,"dummy","ina",544,512,438,857,3
"1151",6,"dummy","ina",486,394,320,630,3
"1152",6,"dummy","ina",550,456,459,869,3
"1153",6,"dummy","ina",581,413,432,561,3
"1154",6,"dummy","ina",357,488,383,336,3
"1155",6,"dummy","ina",463,544,398,600,3
"1156",6,"dummy","ina",356,521,479,732,3
"1157",6,"dummy","ina",591,454,391,510,3
"1158",6,"dummy","ina",480,603,454,610,3
"1159",6,"dummy","ina",446,398,429,569,3
"1160",6,"dummy","ina",428,490,356,312,3
"1161",6,"dummy","ina",383,493,462,615,3
"1162",6,"dummy","ina",638,610,554,840,3
"1163",6,"dummy","ina",314,507,327,1452,3
"1164",6,"dummy","ina",530,531,437,381,3
"1165",6,"dummy","ina",495,509,357,168,3
"1166",6,"dummy","ina",519,539,351,531,3
"1167",6,"dummy","ina",401,431,375,388,3
"1168",6,"dummy","ina",377,499,517,743,3
"1169",6,"dummy","ina",418,665,297,527,3
"1170",6,"dummy","ina",364,293,377,473,3
"1171",6,"dummy","ina",312,440,363,443,3
"1172",6,"dummy","ina",457,549,394,720,3
"1173",6,"dummy","ina",529,571,296,397,3
"1174",6,"dummy","ina",494,344,396,391,3
"1175",6,"dummy","ina",709,570,417,318,3
"1176",6,"dummy","ina",563,507,453,905,3
"1177",6,"dummy","ina",526,425,297,785,3
"1178",6,"dummy","ina",493,637,346,583,3
"1179",6,"dummy","ina",568,366,270,590,3
"1180",6,"dummy","ina",614,466,468,223,3
"1181",6,"dummy","ina",499,648,410,524,3
"1182",6,"dummy","ina",505,567,465,750,3
"1183",6,"dummy","ina",558,472,283,210,3
"1184",6,"dummy","ina",592,527,338,500,3
"1185",6,"dummy","ina",436,456,472,633,3
"1186",6,"dummy","ina",534,440,390,307,3
"1187",6,"dummy","ina",490,476,501,569,3
"1188",6,"dummy","ina",652,410,424,627,3
"1189",6,"dummy","ina",576,570,490,501,3
"1190",6,"dummy","ina",406,612,446,627,3
"1191",6,"dummy","ina",443,544,522,724,3
"1192",6,"dummy","ina",544,489,437,509,3
"1193",6,"dummy","ina",784,479,422,356,3
"1194",6,"dummy","ina",721,429,472,480,3
"1195",6,"dummy","ina",266,480,452,721,3
"1196",6,"dummy","ina",496,419,388,507,3
"1197",6,"dummy","ina",433,512,468,470,3
"1198",6,"dummy","ina",460,519,329,392,3
"1199",6,"dummy","ina",643,403,402,605,3
"1200",6,"dummy","ina",470,408,402,654,3
"1201",6,"dummy","ina",436,389,558,314,3
"1202",6,"dummy","ina",509,423,308,184,3
"1203",6,"dummy","ina",511,288,323,982,3
"1204",6,"dummy","ina",492,531,435,783,3
"1205",6,"dummy","ina",728,371,437,302,3
"1206",6,"dummy","ina",507,455,297,868,3
"1207",6,"dummy","ina",367,469,292,392,3
"1208",6,"dummy","ina",578,454,532,923,3
"1209",6,"dummy","ina",554,473,452,489,3
"1210",6,"dummy","ina",475,351,466,376,3
"1211",6,"dummy","ina",618,618,372,663,3
"1212",6,"dummy","ina",520,560,554,1046,3
"1213",6,"dummy","ina",624,538,410,633,3
"1214",6,"dummy","ina",542,490,335,439,3
"1215",6,"dummy","ina",610,455,447,536,3
"1216",6,"dummy","ina",564,513,441,708,3
"1217",6,"dummy","ina",547,552,542,372,3
"1218",6,"dummy","ina",591,473,428,224,3
"1219",6,"dummy","ina",555,357,466,302,3
"1220",6,"dummy","ina",535,385,437,488,3
"1221",6,"dummy","ina",397,271,416,355,3
"1222",6,"dummy","ina",601,403,274,528,3
"1223",6,"dummy","ina",588,413,351,989,3
"1224",6,"dummy","ina",476,378,504,432,3
"1225",6,"dummy","ina",438,296,460,685,3
"1226",6,"dummy","ina",585,373,386,772,3
"1227",6,"dummy","ina",549,393,471,546,3
"1228",6,"dummy","ina",429,372,385,375,3
"1229",6,"dummy","ina",524,265,416,473,3
"1230",6,"dummy","ina",468,506,434,442,3
"1231",6,"dummy","ina",676,592,204,498,3
"1232",6,"dummy","ina",484,372,370,589,1
"1233",6,"dummy","ina",266,548,445,531,1
"1234",6,"dummy","ina",467,329,398,466,1
"1235",6,"dummy","ina",560,507,433,625,1
"1236",6,"dummy","ina",531,432,514,730,1
"1237",6,"dummy","ina",621,354,410,319,1
"1238",6,"dummy","ina",531,431,420,760,1
"1239",6,"dummy","ina",518,552,377,620,1
"1240",6,"dummy","ina",295,410,478,709,1
"1241",6,"dummy","ina",521,373,327,398,1
"1242",6,"dummy","ina",469,374,298,924,1
"1243",6,"dummy","ina",386,381,342,575,1
"1244",6,"dummy","ina",414,467,311,772,1
"1245",6,"dummy","ina",461,446,338,398,1
"1246",6,"dummy","ina",516,399,348,456,1
"1247",6,"dummy","ina",444,443,336,746,1
"1248",6,"dummy","ina",403,322,490,673,1
"1249",6,"dummy","ina",468,404,301,507,1
"1250",6,"dummy","ina",353,583,476,696,1
"1251",6,"dummy","ina",378,245,363,977,1
"1252",6,"dummy","ina",664,424,405,444,1
"1253",6,"dummy","ina",727,566,441,517,1
"1254",6,"dummy","ina",510,397,330,472,1
"1255",6,"dummy","ina",515,449,412,416,1
"1256",6,"dummy","ina",573,555,372,445,1
"1257",6,"dummy","ina",429,501,312,763,1
"1258",6,"dummy","ina",384,406,357,49,1
"1259",6,"dummy","ina",533,463,383,441,1
"1260",6,"dummy","ina",369,537,427,784,1
"1261",6,"dummy","ina",389,473,454,733,1
"1262",6,"dummy","ina",326,508,458,342,1
"1263",6,"dummy","ina",458,444,397,694,1
"1264",6,"dummy","ina",529,508,423,767,1
"1265",6,"dummy","ina",436,549,421,479,1
"1266",6,"dummy","ina",568,465,312,534,1
"1267",6,"dummy","ina",367,430,308,515,1
"1268",6,"45","rb",557,427,419,764,2
"1269",6,"45","rb",529,358,360,284,2
"1270",6,"45","rb",540,410,422,705,2
"1271",6,"45","rb",400,472,446,358,2
"1272",6,"45","rb",500,419,415,560,2
"1273",6,"45","rb",457,455,396,353,2
"1274",6,"45","rb",566,354,478,779,2
"1275",6,"45","rb",332,376,524,299,2
"1276",6,"45","rb",509,463,385,399,2
"1277",6,"45","rb",515,477,390,339,2
"1278",6,"56","rb",504,456,389,359,2
"1279",6,"56","rb",474,455,316,241,2
"1280",6,"56","rb",557,516,415,748,2
"1281",6,"56","rb",446,401,490,266,2
"1282",6,"56","rb",473,431,346,458,2
"1283",6,"56","rb",320,419,352,252,2
"1284",6,"56","rb",666,489,490,265,2
"1285",6,"57","rb",643,389,472,831,2
"1286",6,"57","rb",535,407,361,708,2
"1287",6,"57","rb",602,378,382,750,2
"1288",6,"57","rb",534,403,424,618,2
"1289",6,"57","rb",543,419,432,697,2
"1290",6,"57","rb",538,443,349,633,2
"1291",6,"57","rb",513,572,300,309,2
"1292",6,"57","rb",662,400,359,590,2
"1293",6,"57","rb",654,677,580,210,2
"1294",6,"57","rb",614,419,414,780,2
"1295",6,"57","rb",527,374,332,677,2
"1296",6,"57","rb",560,424,368,699,2
"1297",6,"57","rb",583,396,388,761,2
"1298",6,"57","rb",461,419,335,347,2
"1299",6,"57","rb",580,426,403,716,2
"1300",6,"46","rb",564,422,394,686,0
"1301",6,"46","rb",670,624,424,797,0
"1302",6,"46","rb",666,520,459,841,0
"1303",6,"46","rb",435,527,413,572,0
"1304",6,"46","rb",581,367,370,727,0
"1305",6,"46","rb",569,340,463,662,0
"1306",6,"46","rb",458,457,352,310,0
"1307",6,"46","rb",564,378,394,725,0
"1308",6,"46","rb",365,386,317,431,0
"1309",6,"46","rb",574,423,409,768,0
"1310",6,"46","rb",553,415,393,626,0
"1311",6,"46","rb",524,452,266,346,0
"1312",6,"46","rb",555,463,361,719,0
"1313",6,"46","rb",467,466,310,523,0
"1314",6,"46","rb",559,488,397,699,0
"1315",6,"46","rb",491,415,368,491,0
"1316",6,"46","rb",433,422,303,345,0
"1317",6,"46","rb",660,431,273,472,0
"1318",6,"46","rb",415,406,318,484,0
"1319",6,"46","rb",497,558,345,331,0
"1320",6,"46","rb",435,606,414,320,0
"1321",6,"46","rb",505,597,363,660,0
"1322",6,"46","rb",487,437,344,544,0
"1323",6,"46","rb",408,482,342,216,0
"1324",6,"46","rb",462,387,345,336,0
"1325",6,"46","rb",518,408,442,292,0
"1326",6,"46","rb",630,413,426,780,0
"1327",6,"46","rb",561,450,338,472,0
"1328",6,"dummy","rb",441,410,415,410,2
"1329",6,"dummy","rb",434,414,384,378,2
"1330",6,"dummy","rb",517,462,360,516,2
"1331",6,"dummy","rb",658,395,379,666,2
"1332",6,"dummy","rb",378,542,354,800,2
"1333",6,"dummy","rb",546,269,335,714,2
"1334",6,"dummy","rb",570,522,247,406,2
"1335",6,"dummy","rb",549,497,272,224,2
"1336",6,"dummy","rb",489,375,493,378,2
"1337",6,"dummy","rb",522,505,350,731,2
"1338",6,"dummy","rb",612,330,442,489,2
"1339",6,"dummy","rb",512,522,422,637,2
"1340",6,"dummy","rb",538,401,448,257,2
"1341",6,"dummy","rb",529,321,372,443,2
"1342",6,"dummy","rb",595,449,430,303,2
"1343",6,"dummy","rb",516,495,380,265,2
"1344",6,"dummy","rb",616,447,343,786,2
"1345",6,"dummy","rb",693,412,393,152,2
"1346",6,"dummy","rb",320,454,334,727,2
"1347",6,"dummy","rb",614,449,354,668,2
"1348",6,"dummy","rb",641,379,342,71,2
"1349",6,"dummy","rb",422,374,419,600,2
"1350",6,"dummy","rb",453,493,414,366,2
"1351",6,"dummy","rb",342,493,467,621,2
"1352",6,"dummy","rb",375,450,457,655,2
"1353",6,"dummy","rb",370,384,411,151,2
"1354",6,"dummy","rb",628,415,340,396,2
"1355",6,"dummy","rb",566,362,411,1,2
"1356",6,"dummy","rb",582,601,392,462,2
"1357",6,"dummy","rb",613,413,414,625,2
"1358",6,"dummy","rb",547,478,480,581,2
"1359",6,"dummy","rb",580,491,349,879,2
"1360",6,"dummy","rb",469,443,449,713,2
"1361",6,"dummy","rb",405,441,392,492,2
"1362",6,"dummy","rb",623,483,389,374,2
"1363",6,"dummy","rb",642,397,521,586,2
"1364",6,"dummy","rb",407,468,375,655,2
"1365",6,"dummy","rb",658,493,408,645,2
"1366",6,"dummy","rb",483,510,445,285,2
"1367",6,"dummy","rb",618,399,406,603,2
"1368",6,"dummy","rb",591,403,474,216,2
"1369",6,"dummy","rb",513,375,514,23,2
"1370",6,"dummy","rb",559,484,398,580,2
"1371",6,"dummy","rb",552,371,368,569,2
"1372",6,"dummy","rb",605,422,355,484,2
"1373",6,"dummy","rb",540,428,363,544,2
"1374",6,"dummy","rb",517,380,312,396,2
"1375",6,"dummy","rb",594,454,261,622,2
"1376",6,"dummy","rb",673,445,373,122,2
"1377",6,"dummy","rb",555,437,342,741,2
"1378",6,"dummy","rb",469,411,354,594,2
"1379",6,"dummy","rb",488,445,456,578,2
"1380",6,"dummy","rb",474,435,361,556,2
"1381",6,"dummy","rb",540,487,429,725,2
"1382",6,"dummy","rb",487,484,380,880,2
"1383",6,"dummy","rb",548,435,287,707,2
"1384",6,"dummy","rb",422,306,357,466,2
"1385",6,"dummy","rb",575,350,462,369,2
"1386",6,"dummy","rb",527,304,453,618,2
"1387",6,"dummy","rb",505,409,405,811,2
"1388",6,"dummy","rb",502,492,391,786,2
"1389",6,"dummy","rb",666,417,415,104,2
"1390",6,"dummy","rb",429,403,392,688,2
"1391",6,"dummy","rb",547,498,433,547,2
"1392",6,"dummy","rb",457,492,412,406,2
"1393",6,"dummy","rb",389,361,525,583,2
"1394",6,"dummy","rb",526,356,306,298,2
"1395",6,"dummy","rb",651,418,439,678,2
"1396",6,"dummy","rb",397,408,351,732,2
"1397",6,"dummy","rb",690,371,342,991,2
"1398",6,"dummy","rb",501,489,384,-74,2
"1399",6,"dummy","rb",575,440,496,422,2
"1400",6,"dummy","rb",523,376,432,379,2
"1401",6,"dummy","rb",642,362,323,754,2
"1402",6,"dummy","rb",512,372,455,650,2
"1403",6,"dummy","rb",569,446,371,388,0
"1404",6,"dummy","rb",689,454,427,310,0
"1",7,"45","cur",596,376,516,783,4
"2",7,"45","cur",738,327,424,788,4
"3",7,"45","cur",643,361,616,919,4
"4",7,"56","cur",520,289,266,755,4
"5",7,"56","cur",487,381,309,760,4
"6",7,"56","cur",703,508,277,729,4
"7",7,"56","cur",286,306,274,588,4
"8",7,"56","cur",543,311,297,786,4
"9",7,"56","cur",517,308,377,423,4
"10",7,"56","cur",431,429,319,360,4
"11",7,"56","cur",579,366,245,545,4
"12",7,"56","cur",342,488,287,614,4
"13",7,"56","cur",562,308,299,797,4
"14",7,"56","cur",291,469,262,520,4
"15",7,"56","cur",362,321,264,341,4
"16",7,"56","cur",478,471,312,699,4
"17",7,"56","cur",461,316,276,419,4
"18",7,"56","cur",398,292,289,462,4
"19",7,"56","cur",423,283,257,735,4
"20",7,"56","cur",616,299,289,773,4
"21",7,"56","cur",499,410,307,806,4
"22",7,"56","cur",555,550,251,468,4
"23",7,"56","cur",452,434,271,535,4
"24",7,"56","cur",365,602,271,483,4
"25",7,"56","cur",518,348,284,811,4
"26",7,"56","cur",503,347,274,584,4
"27",7,"56","cur",693,489,265,433,4
"28",7,"56","cur",573,334,324,749,4
"29",7,"56","cur",744,473,295,373,4
"30",7,"56","cur",520,403,261,820,4
"31",7,"56","cur",609,368,269,770,4
"32",7,"56","cur",448,434,261,772,4
"33",7,"56","cur",346,404,242,661,4
"34",7,"56","cur",606,285,287,875,4
"35",7,"56","cur",521,544,308,601,4
"36",7,"56","cur",741,362,290,780,4
"37",7,"56","cur",543,609,262,291,4
"38",7,"56","cur",662,326,280,610,4
"39",7,"56","cur",410,285,252,386,4
"40",7,"56","cur",193,586,276,533,4
"41",7,"56","cur",412,578,245,537,4
"42",7,"56","cur",757,513,283,400,4
"43",7,"56","cur",336,335,325,624,4
"44",7,"56","cur",432,393,250,524,4
"45",7,"56","cur",371,316,265,539,4
"46",7,"56","cur",416,308,275,749,4
"47",7,"56","cur",589,517,271,726,4
"48",7,"56","cur",510,337,255,780,4
"49",7,"56","cur",373,359,290,715,4
"50",7,"56","cur",332,402,258,593,4
"51",7,"56","cur",494,311,264,663,4
"52",7,"56","cur",490,301,258,734,4
"53",7,"56","cur",395,705,246,621,4
"54",7,"56","cur",690,322,228,799,4
"55",7,"56","cur",513,481,354,259,4
"56",7,"56","cur",378,359,276,297,4
"57",7,"56","cur",280,291,289,635,4
"58",7,"56","cur",359,516,299,389,4
"59",7,"56","cur",545,293,318,772,4
"60",7,"56","cur",525,317,283,688,4
"61",7,"56","cur",474,365,276,606,4
"62",7,"56","cur",270,315,256,562,4
"63",7,"56","cur",841,316,274,695,4
"64",7,"56","cur",463,434,269,364,4
"65",7,"56","cur",649,343,306,854,4
"66",7,"56","cur",415,290,338,818,4
"67",7,"56","cur",546,396,299,788,4
"68",7,"56","cur",398,409,283,609,4
"69",7,"56","cur",374,351,265,496,4
"70",7,"56","cur",479,299,284,628,4
"71",7,"56","cur",582,337,298,761,4
"72",7,"56","cur",358,413,272,722,4
"73",7,"56","cur",400,336,254,572,4
"74",7,"56","cur",420,327,339,373,4
"75",7,"56","cur",564,354,302,783,4
"76",7,"56","cur",704,364,268,629,4
"77",7,"56","cur",517,386,260,624,4
"78",7,"56","cur",472,439,271,352,4
"79",7,"56","cur",509,310,298,681,4
"80",7,"56","cur",470,353,396,586,4
"81",7,"56","cur",426,287,263,526,4
"82",7,"56","cur",541,627,293,489,4
"83",7,"56","cur",333,373,284,328,4
"84",7,"56","cur",497,303,270,579,4
"85",7,"56","cur",284,280,273,591,4
"86",7,"56","cur",630,458,262,290,4
"87",7,"56","cur",560,538,310,821,4
"88",7,"56","cur",349,684,298,357,4
"89",7,"56","cur",582,320,230,736,4
"90",7,"56","cur",214,553,274,637,4
"91",7,"56","cur",562,450,291,410,4
"92",7,"56","cur",526,297,338,864,4
"93",7,"56","cur",447,395,272,682,4
"94",7,"56","cur",445,351,272,684,4
"95",7,"56","cur",374,411,264,541,4
"96",7,"56","cur",450,328,281,397,4
"97",7,"56","cur",526,397,264,424,4
"98",7,"56","cur",509,342,290,739,4
"99",7,"56","cur",203,284,263,324,4
"100",7,"56","cur",572,380,270,651,4
"101",7,"56","cur",481,481,287,367,4
"102",7,"56","cur",544,374,320,772,4
"103",7,"56","cur",573,307,247,289,4
"104",7,"56","cur",396,389,294,578,4
"105",7,"56","cur",372,441,262,560,4
"106",7,"56","cur",637,467,266,543,4
"107",7,"56","cur",388,310,272,545,4
"108",7,"56","cur",345,425,241,597,4
"109",7,"56","cur",436,325,260,497,4
"110",7,"56","cur",443,445,247,793,4
"111",7,"56","cur",676,309,283,334,4
"112",7,"56","cur",524,343,234,781,4
"113",7,"56","cur",631,508,269,438,4
"114",7,"56","cur",623,327,344,539,4
"115",7,"56","cur",386,341,274,792,4
"116",7,"56","cur",439,322,349,651,4
"117",7,"56","cur",493,275,336,834,4
"118",7,"56","cur",577,348,268,774,4
"119",7,"56","cur",504,371,254,756,4
"120",7,"56","cur",517,320,282,795,4
"121",7,"56","cur",384,536,290,583,4
"122",7,"56","cur",232,578,274,511,4
"123",7,"56","cur",579,305,234,696,4
"124",7,"56","cur",375,590,290,583,4
"125",7,"56","cur",585,276,269,836,4
"126",7,"56","cur",557,350,412,437,4
"127",7,"56","cur",594,323,286,776,4
"128",7,"56","cur",318,318,258,417,4
"129",7,"56","cur",295,306,246,622,4
"130",7,"56","cur",665,348,255,807,4
"131",7,"56","cur",616,282,390,781,4
