"","ID","week","ind","type","KLRG1","CD25","CCR8","Ki67","type2"
"2181","548",6,"dummy","cur",651,487,507,661,4
"2182","549",6,"dummy","cur",560,347,501,791,4
"2183","550",6,"dummy","cur",626,574,387,712,4
"2184","551",6,"dummy","cur",581,430,509,741,4
"2185","552",6,"dummy","cur",626,411,360,785,4
"2186","553",6,"dummy","cur",590,353,335,806,4
"2187","554",6,"dummy","cur",590,383,390,712,4
"2188","555",6,"dummy","cur",687,520,425,785,4
"2189","556",6,"dummy","cur",491,233,460,734,4
"2190","557",6,"dummy","cur",571,422,290,331,4
"2191","558",6,"dummy","cur",552,419,351,803,4
"2192","559",6,"dummy","cur",655,530,430,776,4
"2193","560",6,"dummy","cur",633,462,383,737,4
"2194","561",6,"dummy","cur",692,476,555,725,4
"2195","562",6,"dummy","cur",737,497,473,878,4
"2196","563",6,"dummy","cur",605,527,375,795,4
"2197","564",6,"dummy","cur",573,391,429,555,4
"2198","565",6,"dummy","cur",624,245,342,852,4
"2199","566",6,"dummy","cur",601,448,347,760,4
"2200","567",6,"dummy","cur",625,427,446,797,4
"2201","568",6,"dummy","cur",660,461,383,781,4
"2202","569",6,"dummy","cur",559,388,460,848,4
"2203","570",6,"dummy","cur",747,422,369,535,4
"2204","571",6,"dummy","cur",547,399,427,836,4
"2205","572",6,"dummy","cur",708,400,501,561,4
"2206","573",6,"dummy","cur",615,465,269,559,4
"2207","574",6,"dummy","cur",637,443,437,628,4
"2208","575",6,"dummy","cur",654,540,413,603,4
"2209","576",6,"dummy","cur",626,403,411,824,4
"2210","577",6,"dummy","cur",646,389,397,706,4
"2211","578",6,"dummy","cur",494,555,349,789,4
"2212","579",6,"dummy","cur",679,529,417,719,4
"2213","580",6,"dummy","cur",652,463,317,757,4
"2214","581",6,"dummy","cur",620,386,392,591,4
"2215","582",6,"dummy","cur",605,392,354,608,4
"2216","583",6,"dummy","cur",625,417,524,774,4
"2217","584",6,"dummy","cur",606,418,453,639,4
"2218","585",6,"dummy","cur",539,402,541,641,4
"2219","586",6,"dummy","cur",567,592,445,882,4
"2220","587",6,"dummy","cur",743,504,474,727,4
"2221","588",6,"dummy","cur",670,392,324,706,4
"2222","589",6,"dummy","cur",553,646,408,685,4
"2223","590",6,"dummy","cur",525,599,412,706,4
"2224","591",6,"dummy","cur",658,451,443,802,4
"2225","592",6,"dummy","cur",692,389,347,570,4
"2226","593",6,"dummy","cur",613,397,417,702,4
"2227","594",6,"dummy","cur",547,472,503,724,4
"2228","595",6,"dummy","cur",638,569,397,695,4
"2229","596",6,"dummy","cur",562,420,408,519,4
"2230","597",6,"dummy","cur",573,643,455,800,4
"2231","598",6,"dummy","cur",632,542,351,426,4
"2232","599",6,"dummy","cur",619,412,449,726,4
"2233","600",6,"dummy","cur",611,466,432,789,4
"2234","601",6,"dummy","cur",734,524,409,616,4
"2235","602",6,"dummy","cur",581,453,472,830,4
"2236","603",6,"dummy","cur",535,509,406,766,4
"2237","604",6,"dummy","cur",677,467,320,549,4
"2238","605",6,"dummy","cur",573,395,410,734,4
"2239","606",6,"dummy","cur",716,510,373,782,4
"2240","607",6,"dummy","cur",623,307,314,783,4
"2241","608",6,"dummy","cur",655,350,289,638,4
"2242","609",6,"dummy","cur",566,585,402,888,4
"2243","610",6,"dummy","cur",627,415,503,700,4
"2244","611",6,"dummy","cur",674,460,508,848,4
"2245","612",6,"dummy","cur",646,263,545,888,4
"2246","613",6,"dummy","cur",647,629,380,720,4
"2247","614",6,"dummy","cur",608,434,389,735,4
"2248","615",6,"dummy","cur",657,504,386,818,4
"2249","616",6,"dummy","cur",587,523,369,704,4
"2250","617",6,"dummy","cur",594,311,399,631,4
"2251","618",6,"dummy","cur",499,417,447,670,4
"2252","619",6,"dummy","cur",686,459,372,666,4
"2253","620",6,"dummy","cur",670,480,432,788,4
"2254","621",6,"dummy","cur",636,506,430,897,4
"2255","622",6,"dummy","cur",627,375,414,683,4
"2256","623",6,"dummy","cur",662,416,387,831,4
"2257","624",6,"dummy","cur",653,474,421,926,4
"2258","625",6,"dummy","cur",616,385,383,869,4
"2259","626",6,"dummy","cur",619,391,507,661,4
"2260","627",6,"dummy","cur",673,475,447,817,4
"2261","628",6,"dummy","cur",709,413,369,627,4
"2262","629",6,"dummy","cur",573,566,438,820,4
"2263","630",6,"dummy","cur",586,366,374,708,4
"2264","631",6,"dummy","cur",632,539,434,787,4
"2265","632",6,"dummy","cur",638,466,337,911,4
"2266","633",6,"dummy","cur",661,421,304,685,4
"2267","634",6,"dummy","cur",501,273,337,818,4
"2268","635",6,"dummy","cur",554,450,340,542,4
"2269","636",6,"dummy","cur",703,333,476,810,4
"2270","637",6,"dummy","cur",611,180,398,704,4
"2271","638",6,"dummy","cur",614,391,463,815,4
"2272","639",6,"dummy","cur",627,390,364,631,4
"2273","640",6,"dummy","cur",700,479,461,628,4
"2274","641",6,"dummy","cur",521,514,363,975,4
"2275","642",6,"dummy","cur",584,524,456,657,4
"2276","643",6,"dummy","cur",516,436,362,935,4
"2277","644",6,"dummy","cur",640,352,365,948,4
"2278","645",6,"dummy","cur",592,636,452,829,4
"2279","646",6,"dummy","cur",620,458,438,602,4
"2280","647",6,"dummy","cur",619,617,375,623,4
"2281","648",6,"dummy","cur",651,394,360,852,4
"2282","649",6,"dummy","cur",702,559,465,670,4
"2283","650",6,"dummy","cur",597,409,438,712,4
"2284","651",6,"dummy","cur",582,342,370,655,4
"2285","652",6,"dummy","cur",590,490,400,673,4
"2286","653",6,"dummy","cur",628,471,412,676,4
"2287","654",6,"dummy","cur",634,299,456,695,4
"2288","655",6,"dummy","cur",635,639,420,707,4
"2289","656",6,"dummy","cur",638,412,365,755,4
"2290","657",6,"dummy","cur",565,618,510,828,4
"2291","658",6,"dummy","cur",581,435,423,643,4
"2292","659",6,"dummy","cur",650,508,346,771,4
"2293","660",6,"dummy","cur",640,448,376,719,4
"2294","661",6,"dummy","cur",598,386,402,949,4
"2295","662",6,"dummy","cur",689,469,482,609,4
"2296","663",6,"dummy","cur",689,283,479,606,4
"2297","664",6,"dummy","cur",608,506,473,801,4
"2298","665",6,"dummy","cur",582,347,369,613,4
"2299","666",6,"dummy","cur",556,612,484,792,4
"2300","667",6,"dummy","cur",573,519,410,632,4
"2301","668",6,"dummy","cur",596,345,394,614,4
"2302","669",6,"dummy","cur",571,481,386,591,4
"2303","670",6,"dummy","cur",595,401,537,568,4
"2304","671",6,"dummy","cur",597,631,510,872,4
"2305","672",6,"dummy","cur",647,475,413,686,4
"2306","673",6,"dummy","cur",569,398,391,679,4
"2307","674",6,"dummy","cur",672,503,410,875,4
"2308","675",6,"dummy","cur",526,374,402,688,4
"2309","676",6,"dummy","cur",586,281,315,766,4
"2310","677",6,"dummy","cur",670,603,365,876,4
"2311","678",6,"dummy","cur",640,417,438,727,4
"2312","679",6,"dummy","cur",552,389,350,764,4
"2313","680",6,"dummy","cur",597,404,295,866,4
"2314","681",6,"dummy","cur",726,259,365,688,4
"2315","682",6,"dummy","cur",665,497,440,546,4
"2316","683",6,"dummy","cur",600,449,404,685,4
"2317","684",6,"dummy","cur",696,467,363,614,4
"2318","685",6,"dummy","cur",623,625,294,646,4
"2319","686",6,"dummy","cur",636,443,374,794,4
"2320","687",6,"dummy","cur",616,536,429,510,4
"2321","688",6,"dummy","cur",637,397,486,818,4
"2322","689",6,"dummy","cur",662,444,360,669,4
"2323","690",6,"dummy","cur",590,486,361,697,4
"2324","691",6,"dummy","cur",667,282,412,561,4
"2325","692",6,"dummy","cur",505,444,454,826,4
"2326","693",6,"dummy","cur",679,347,490,664,4
"2327","694",6,"dummy","cur",686,437,368,752,4
"2328","695",6,"dummy","cur",638,326,286,687,4
"2329","696",6,"dummy","cur",600,533,462,614,4
"2330","697",6,"dummy","cur",706,499,458,634,4
"2331","698",6,"dummy","cur",550,531,441,524,4
"2332","699",6,"dummy","cur",575,470,371,630,4
"2333","700",6,"dummy","cur",672,469,495,584,4
"2334","701",6,"dummy","cur",612,451,385,861,4
"2335","702",6,"dummy","cur",664,367,443,431,4
"2336","703",6,"dummy","cur",749,319,347,653,4
"2337","704",6,"dummy","cur",609,343,466,481,4
"2338","705",6,"dummy","cur",684,439,361,649,4
"2339","706",6,"dummy","cur",696,462,424,849,4
"2340","707",6,"dummy","cur",630,439,408,657,4
"2341","708",6,"dummy","cur",587,504,431,710,4
"2342","709",6,"dummy","cur",453,428,422,578,4
"2343","710",6,"dummy","cur",591,394,445,688,4
"2344","711",6,"dummy","cur",584,465,453,781,4
"2345","712",6,"dummy","cur",498,425,369,776,4
"2346","713",6,"dummy","cur",693,440,421,724,4
"2347","714",6,"dummy","cur",573,513,408,619,4
"2348","715",6,"dummy","cur",666,387,309,675,4
"2349","716",6,"dummy","cur",646,358,357,545,4
"2350","717",6,"dummy","cur",529,354,414,713,4
"2351","718",6,"dummy","cur",659,375,409,605,4
"2352","719",6,"dummy","cur",550,503,354,563,4
"2353","720",6,"dummy","cur",593,451,385,671,4
"2354","721",6,"dummy","cur",615,604,406,698,4
"2355","722",6,"dummy","cur",593,491,443,706,4
"2356","723",6,"dummy","cur",665,380,435,709,4
"2357","724",6,"dummy","cur",585,483,434,671,4
"2358","725",6,"dummy","cur",584,478,364,781,4
"2359","726",6,"dummy","cur",611,500,382,807,4
"2360","727",6,"dummy","cur",611,624,264,747,4
"2361","728",6,"dummy","cur",601,336,426,832,4
"2362","729",6,"dummy","cur",496,632,408,661,4
"2363","730",6,"dummy","cur",617,565,294,756,4
"2364","731",6,"dummy","cur",663,289,409,667,4
"2365","732",6,"dummy","cur",648,619,440,600,4
"2366","733",6,"dummy","cur",616,467,386,721,4
"2367","734",6,"dummy","cur",602,332,537,773,4
"2368","735",6,"dummy","cur",644,540,383,668,4
"2369","736",6,"dummy","cur",565,463,379,674,4
"2370","737",6,"dummy","cur",656,443,517,825,4
"2371","738",6,"dummy","cur",542,459,365,627,4
"2372","739",6,"dummy","cur",589,337,331,713,4
"2373","740",6,"dummy","cur",623,486,434,795,4
"2374","741",6,"dummy","cur",529,462,370,584,4
"2375","742",6,"dummy","cur",675,367,505,571,4
"2376","743",6,"dummy","cur",613,487,424,493,4
"2377","744",6,"dummy","cur",509,363,391,593,4
"2378","745",6,"dummy","cur",660,374,372,688,4
"2379","746",6,"dummy","cur",545,562,436,640,4
"2380","747",6,"dummy","cur",671,484,464,758,4
"2381","748",6,"dummy","cur",641,429,558,610,4
"2382","749",6,"dummy","cur",563,660,500,720,4
"2383","750",6,"dummy","cur",663,382,367,687,4
"2384","751",6,"dummy","cur",563,583,362,678,4
"2385","752",6,"dummy","cur",593,492,285,797,4
"2386","753",6,"dummy","cur",559,429,420,482,4
"2387","754",6,"dummy","cur",602,379,388,608,4
"2388","755",6,"dummy","cur",600,456,419,474,4
"2389","756",6,"dummy","cur",702,509,448,859,4
"2390","757",6,"dummy","cur",555,431,469,767,4
"2391","758",6,"dummy","cur",576,419,395,642,4
"2392","759",6,"dummy","cur",596,443,367,660,4
"2393","760",6,"dummy","cur",640,377,400,869,4
"2394","761",6,"dummy","cur",659,499,394,793,4
"2395","762",6,"dummy","cur",737,459,424,659,4
"2396","763",6,"dummy","cur",680,415,369,704,4
"2397","764",6,"dummy","cur",591,407,316,693,4
"2398","765",6,"dummy","cur",589,431,531,660,4
"2399","766",6,"dummy","cur",665,552,334,723,4
"2400","767",6,"dummy","cur",535,408,410,776,4
"2401","768",6,"dummy","cur",593,557,422,835,4
"2402","769",6,"dummy","cur",567,454,379,804,4
"2403","770",6,"dummy","cur",612,500,472,685,4
"2404","771",6,"dummy","cur",602,558,374,849,4
"2405","772",6,"dummy","cur",542,547,427,780,4
"2406","773",6,"dummy","cur",611,442,482,661,4
"2407","774",6,"dummy","cur",567,403,355,716,4
"2408","775",6,"dummy","cur",576,513,472,711,4
"2409","776",6,"dummy","cur",630,378,467,883,4
"2410","777",6,"dummy","cur",578,416,533,824,4
"2411","778",6,"dummy","cur",622,364,399,900,4
"2412","779",6,"dummy","cur",575,379,326,833,4
"2413","780",6,"dummy","cur",608,297,327,750,4
"2414","781",6,"dummy","cur",511,355,461,669,4
"2415","782",6,"dummy","cur",582,382,595,720,4
"2416","783",6,"dummy","cur",625,447,361,757,4
"2417","784",6,"dummy","cur",511,345,304,650,4
"2418","785",6,"dummy","cur",713,529,437,732,4
"2419","786",6,"dummy","cur",675,487,500,571,4
"2420","787",6,"dummy","cur",602,480,399,631,4
"2421","788",6,"dummy","cur",617,383,368,763,4
"2422","789",6,"dummy","cur",597,420,363,885,4
"2423","790",6,"dummy","cur",659,419,532,656,4
"2424","791",6,"dummy","cur",625,474,358,878,4
"2425","792",6,"dummy","cur",621,324,457,875,4
"2426","793",6,"dummy","cur",701,459,479,726,4
"2427","794",6,"dummy","cur",470,418,535,688,4
"2428","795",6,"dummy","cur",626,513,382,683,4
"2429","796",6,"dummy","cur",648,438,375,659,4
"2430","797",6,"dummy","cur",635,303,425,667,4
"2431","798",6,"dummy","cur",527,449,349,837,4
"2432","799",6,"dummy","cur",609,557,381,992,4
"2433","800",6,"dummy","cur",569,352,390,684,4
"2434","801",6,"dummy","cur",600,496,417,704,4
"2435","802",6,"dummy","cur",661,425,388,587,4
"2436","803",6,"dummy","cur",640,374,405,846,4
"2437","804",6,"dummy","cur",681,362,440,703,4
"2438","805",6,"dummy","cur",585,393,413,612,4
"2439","806",6,"dummy","cur",652,480,360,834,4
"2440","807",6,"dummy","cur",627,328,473,892,4
"2441","808",6,"dummy","cur",603,312,422,752,4
"2442","809",6,"dummy","cur",623,477,455,766,4
"2443","810",6,"dummy","cur",614,431,396,689,4
"2444","811",6,"dummy","cur",633,474,319,535,4
"2445","812",6,"dummy","cur",656,516,422,788,4
"2446","813",6,"dummy","cur",563,434,475,818,4
"2447","814",6,"dummy","cur",682,285,350,662,4
"2448","815",6,"dummy","cur",558,378,442,729,4
"2449","816",6,"dummy","cur",664,544,366,807,4
"2450","817",6,"dummy","cur",699,387,354,844,4
"2451","818",6,"dummy","cur",668,494,296,616,4
"2452","819",6,"dummy","cur",573,407,407,778,4
"2453","820",6,"dummy","cur",660,490,324,758,4
"2454","821",6,"dummy","cur",647,503,355,904,4
"2455","822",6,"dummy","cur",587,483,388,772,4
"2456","823",6,"dummy","cur",695,458,419,586,4
"2457","824",6,"dummy","cur",604,471,381,636,4
"2458","825",6,"dummy","cur",591,317,494,749,4
"2459","826",6,"dummy","cur",650,430,394,695,4
"2460","827",6,"dummy","cur",624,375,437,768,4
"2461","828",6,"dummy","cur",659,327,490,689,4
"2462","829",6,"dummy","cur",615,495,435,856,4
"2463","830",6,"dummy","cur",561,282,473,796,4
"2464","831",6,"dummy","cur",680,330,349,365,4
"2465","832",6,"dummy","cur",612,441,395,988,4
"2466","833",6,"dummy","cur",602,283,430,633,4
"2467","834",6,"dummy","cur",670,524,345,795,4
"2468","835",6,"dummy","cur",521,408,351,620,4
"2469","836",6,"dummy","cur",666,398,371,665,4
"2470","837",6,"dummy","cur",656,446,442,770,4
"2471","838",6,"dummy","cur",631,383,387,812,4
"2472","839",6,"dummy","cur",517,259,368,628,4
"2473","840",6,"dummy","cur",521,414,353,721,4
"2474","841",6,"dummy","cur",594,400,357,655,4
"2475","842",6,"dummy","cur",563,413,383,854,4
"2476","843",6,"dummy","cur",576,478,479,907,4
"2477","844",6,"dummy","cur",632,334,394,702,4
"2478","845",6,"dummy","cur",685,497,387,717,4
"2479","846",6,"dummy","cur",627,326,291,501,4
"2480","847",6,"dummy","cur",571,463,367,787,4
"2481","848",6,"dummy","cur",634,300,387,743,4
"2482","849",6,"dummy","cur",604,446,402,826,4
"2483","850",6,"dummy","cur",656,404,438,668,4
"2484","851",6,"dummy","cur",590,415,376,670,4
"2485","852",6,"dummy","cur",581,419,340,686,4
"2486","853",6,"dummy","cur",670,438,421,767,4
"2487","854",6,"dummy","cur",643,302,286,887,4
"2488","855",6,"dummy","cur",609,477,338,780,4
"2489","856",6,"dummy","cur",663,405,357,765,4
"2490","857",6,"dummy","cur",657,308,377,617,4
"2491","858",6,"dummy","cur",659,473,354,709,4
"2492","859",6,"dummy","cur",623,491,509,756,4
"2493","860",6,"dummy","cur",716,354,420,662,4
"2494","861",6,"dummy","cur",540,437,356,641,4
"2495","862",6,"dummy","cur",620,434,433,963,4
"2496","863",6,"dummy","cur",718,428,437,511,4
"2497","864",6,"dummy","cur",561,365,373,593,4
"2498","865",6,"dummy","cur",665,387,468,849,4
"2499","866",6,"dummy","cur",632,395,340,491,4
"2500","867",6,"dummy","cur",597,455,465,696,4
"2501","868",6,"dummy","cur",719,513,393,655,4
"2502","869",6,"dummy","cur",688,402,431,785,4
"2503","870",6,"dummy","cur",581,549,309,762,4
"2504","871",6,"dummy","cur",539,488,368,549,4
"2505","872",6,"dummy","cur",774,645,470,655,4
"2506","873",6,"dummy","cur",497,466,488,993,4
"2507","874",6,"dummy","cur",619,456,450,769,4
"2508","875",6,"dummy","cur",679,509,456,758,4
"2509","876",6,"dummy","cur",653,466,418,858,4
"2510","877",6,"dummy","cur",715,424,561,923,4
"2511","878",6,"dummy","cur",493,475,297,740,4
"2512","879",6,"dummy","cur",761,436,384,551,4
"2513","880",6,"dummy","cur",542,493,375,750,4
"2514","881",6,"dummy","cur",566,258,431,729,4
"2515","882",6,"dummy","cur",573,498,418,631,4
"2516","883",6,"dummy","cur",624,516,434,765,4
"2517","884",6,"dummy","cur",553,581,475,729,4
"2518","885",6,"dummy","cur",483,370,389,775,4
"2519","886",6,"dummy","cur",693,337,348,710,4
"2520","887",6,"dummy","cur",614,569,461,813,4
"2521","888",6,"dummy","cur",648,385,369,648,4
"2522","889",6,"dummy","cur",605,504,494,748,4
"2523","890",6,"dummy","cur",641,526,438,756,4
"2524","891",6,"dummy","cur",624,554,442,710,4
"2525","892",6,"dummy","cur",651,503,357,495,4
"2526","893",6,"dummy","cur",567,428,457,632,4
"2527","894",6,"dummy","cur",585,416,396,452,4
"2528","895",6,"dummy","cur",579,415,370,656,4
"2529","896",6,"dummy","cur",661,504,412,669,4
"2530","897",6,"dummy","cur",635,469,377,582,4
"2531","898",6,"dummy","cur",528,453,479,750,4
"2532","899",6,"dummy","cur",665,531,441,747,4
"2533","900",6,"dummy","cur",724,483,427,946,4
"2534","901",6,"dummy","cur",538,525,546,689,4
"2535","902",6,"dummy","cur",609,498,421,849,4
"2536","903",6,"dummy","cur",554,569,373,652,4
"2537","904",6,"dummy","cur",728,356,443,741,4
"2538","905",6,"dummy","cur",641,448,473,767,4
"2539","906",6,"dummy","cur",664,456,439,823,4
"2540","907",6,"dummy","cur",611,455,515,677,4
"2541","908",6,"dummy","cur",637,362,366,729,4
"2542","909",6,"dummy","cur",622,421,420,732,4
"2543","910",6,"dummy","cur",704,398,341,594,4
"2544","911",6,"dummy","cur",754,521,339,831,4
"2545","912",6,"dummy","cur",580,387,367,644,4
"2546","913",6,"dummy","cur",606,607,430,859,4
"2547","914",6,"dummy","cur",597,439,492,734,4
"2548","915",6,"dummy","cur",673,417,464,770,4
"2549","916",6,"dummy","cur",637,461,428,753,4
"2550","917",6,"dummy","cur",621,519,350,631,4
"2551","918",6,"dummy","cur",600,558,465,643,4
"2552","919",6,"dummy","cur",694,425,323,756,4
"2553","920",6,"dummy","cur",473,331,456,711,4
"2554","921",6,"dummy","cur",662,350,436,691,4
"2555","922",6,"dummy","cur",621,540,318,895,4
"2556","923",6,"dummy","cur",551,414,337,613,4
"2557","924",6,"dummy","cur",541,457,386,657,4
"2558","925",6,"dummy","cur",589,528,343,690,4
"2559","926",6,"dummy","cur",628,382,332,752,4
"2560","927",6,"dummy","cur",580,495,430,739,4
"2561","928",6,"dummy","cur",611,431,365,733,4
"2562","929",6,"dummy","cur",632,522,402,856,4
"2563","930",6,"dummy","cur",555,593,429,588,4
"2564","931",6,"dummy","cur",656,357,435,612,4
"2565","932",6,"dummy","cur",671,510,378,896,4
"2566","933",6,"dummy","cur",654,651,393,978,4
"2567","934",6,"dummy","cur",664,416,524,846,4
"2568","935",6,"dummy","cur",628,428,429,641,4
"2569","936",6,"dummy","cur",621,359,506,682,4
"2570","937",6,"dummy","cur",548,507,448,714,4
"2571","938",6,"dummy","cur",733,476,302,717,4
"2572","939",6,"dummy","cur",582,368,486,579,4
"2573","940",6,"dummy","cur",563,559,477,493,4
"2574","941",6,"dummy","cur",651,401,419,471,4
"2575","942",6,"dummy","cur",617,347,352,807,4
"2576","943",6,"dummy","cur",607,473,474,808,4
"2577","944",6,"dummy","cur",587,413,349,664,4
"2578","945",6,"dummy","cur",787,365,465,662,4
"2579","946",6,"dummy","cur",623,441,321,711,4
"2580","947",6,"dummy","cur",526,491,394,925,4
"2581","948",6,"dummy","cur",701,584,340,842,4
"2582","949",6,"dummy","cur",578,439,469,653,4
"2583","950",6,"dummy","cur",666,327,380,738,4
